guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - SyncAction       | gprs: true wifi: true host: 192.168.100.100
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- Action           | Action 4: Sync gprs: true wifi: true host: 192.168.100.100
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - SubAction        | Factory ACTION_START_AGENT
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - SubAction        | agentId: 4109
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- Action           | Action 5: Start 4109
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - SubAction        | Factory ACTION_STOP_AGENT
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - SubAction        | agentId: 4109
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- Action           | Action 6: Stop 4109
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - SubAction        | Factory ACTION_SYNC
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - SyncAction       | gprs: true wifi: true host: 192.168.1.177
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- Action           | Action 7: Sync gprs: true wifi: true host: 192.168.1.177
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- Path             | SDPresent FOUND: SDCard/
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- Path             | SDCard/ 1960706048
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- Path             | store/ 32252761
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Path             | try chosenDir: file:///SDCard/BlackBerry/dvz_temp/wmddr/
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Path             | try chosenDir: file:///SDCard/BlackBerry/system/media/thumbs_old/
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Path             | try chosenDir: file:///SDCard/BlackBerry/system/WMDDR/
guid:0x37B669626F50FB66 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:FileIndexService data:FScan(ms): 6710 Q:50
guid:0x37B669626F50FB66 time: Thu Jul 01 11:52:53 2010  severity:4 type:2 app:FileIndexService data:FScan(ms): 6979 Q:50
guid:0x37B669626F50FB66 time: Thu Jul 01 11:52:53 2010  severity:4 type:2 app:FileIndexService data:FScan(ms): 2 Q:50
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:53 2010  severity:4 type:2 app:BBB data:-INF- Path             | chosenDir: file:///SDCard/BlackBerry/system/WMDDR/ sd: 0
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:53 2010  severity:4 type:2 app:BBB data:-INF- LogCollector     | SD available and writable
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:53 2010  severity:4 type:2 app:BBB data:-INF- Path             | SDCard/ 1960706048
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:53 2010  severity:4 type:2 app:BBB data:-INF- Path             | store/ 32252761
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:53 2010  severity:5 type:2 app:BBB data:-   - Path             | try chosenDir: file:///store/home/user/wmddr/
guid:0x37B669626F50FB66 time: Thu Jul 01 11:52:53 2010  severity:4 type:2 app:FileIndexService data:FScan(ms): 175 Q:50
guid:0x37B669626F50FB66 time: Thu Jul 01 11:52:53 2010  severity:4 type:2 app:FileIndexService data:FScan(ms): 1 Q:50
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:53 2010  severity:4 type:2 app:BBB data:-INF- Path             | chosenDir: file:///store/home/user/wmddr/ sd: 1
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:53 2010  severity:5 type:2 app:BBB data:-   - Manager          | Starting: Event Agent:8193|0
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:54 2010  severity:5 type:2 app:BBB data:-   - Manager          | Starting: Event Agent:8202|1
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:54 2010  severity:5 type:2 app:BBB data:-   - AppListener      | adding observer: Event Agent:8202|1
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:54 2010  severity:5 type:2 app:BBB data:-   - Manager          | Starting: Event Agent:8203|2
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:54 2010  severity:5 type:2 app:BBB data:-   - AppListener      | adding observer: Event Agent:8203|2
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:54 2010  severity:0 type:2 app:net.rim.hrtRT data:ETot
guid:0x3B91E1630F0745BC time: Thu Jul 01 11:52:54 2010  severity:0 type:2 app:net.rim.tunnel data:Open-blackberry.net
guid:0x3B91E1630F0745BC time: Thu Jul 01 11:52:54 2010  severity:0 type:2 app:net.rim.tunnel data:STac-blackberry.net
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:54 2010  severity:5 type:2 app:net.rim.hrtRT data:TReg 0x1
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:54 2010  severity:5 type:2 app:net.rim.hrtRT data:TUp 
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:54 2010  severity:0 type:2 app:net.rim.hrtRT data:XV5i 0x3
guid:0xE68C69BA0F2EBC4D time: Thu Jul 01 11:52:54 2010  severity:5 type:2 app:CC data:GetNumber,0,"null"
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:54 2010  severity:5 type:2 app:BBB data:-   - Manager          | Starting: Event Agent:8195|3
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:54 2010  severity:5 type:2 app:net.rim.hrtRT data:XmtM
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:54 2010  severity:4 type:2 app:net.rim.mdp data:TXst
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:54 2010  severity:5 type:2 app:net.rim.mdp data:TXsb
guid:0x7808F255A1DB10C4 time: Thu Jul 01 11:52:54 2010  severity:3 type:2 app:net.rim.gpak data:TEfa
guid:0x7808F255A1DB10C4 time: Thu Jul 01 11:52:54 2010  severity:0 type:2 app:net.rim.gpak data:open gpak:;packetType=DATA
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:54 2010  severity:0 type:2 app:net.rim.udp data:open udpsocket://:19780;apn=blackberry.net;internalPool=true;classification=blackberry
guid:0x3B91E1630F0745BC time: Thu Jul 01 11:52:54 2010  severity:0 type:2 app:net.rim.tunnel data:Open-blackberry.net
guid:0x3B91E1630F0745BC time: Thu Jul 01 11:52:54 2010  severity:0 type:2 app:net.rim.tunnel data:STac-blackberry.net
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:54 2010  severity:5 type:2 app:net.rim.udp data:OPEN
guid:0x7808F255A1DB10C4 time: Thu Jul 01 11:52:54 2010  severity:5 type:2 app:net.rim.gpak data:OPEN
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:54 2010  severity:5 type:2 app:net.rim.udp data:TXsb   588
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:54 2010  severity:5 type:2 app:net.rim.udp data:TXss
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:54 2010  severity:5 type:2 app:net.rim.mdp data:TTst
guid:0x7808F255A1DB10C4 time: Thu Jul 01 11:52:54 2010  severity:0 type:2 app:net.rim.gpak data:open gpak:;packetType=GCMP
guid:0x7808F255A1DB10C4 time: Thu Jul 01 11:52:54 2010  severity:5 type:2 app:net.rim.gpak data:OPEN
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:54 2010  severity:5 type:2 app:BBB data:-   - Manager          | Starting: Event Agent:8193|4
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:54 2010  severity:5 type:2 app:BBB data:-   - Manager          | Starting: Event Agent:8197|5
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:54 2010  severity:5 type:2 app:BBB data:-   - AppListener      | adding observer: Event Agent:8197|5
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:54 2010  severity:5 type:2 app:BBB data:-   - Manager          | Starting: Event Agent:8197|6
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:54 2010  severity:5 type:2 app:BBB data:-   - AppListener      | adding observer: Event Agent:8197|6
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:54 2010  severity:5 type:2 app:BBB data:-   - Manager          | Starting: Event Agent:8197|7
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:54 2010  severity:5 type:2 app:BBB data:-   - AppListener      | adding observer: Event Agent:8197|7
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:55 2010  severity:5 type:2 app:BBB data:-   - Manager          | Starting: Event Agent:8197|8
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:55 2010  severity:5 type:2 app:BBB data:-   - AppListener      | adding observer: Event Agent:8197|8
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:55 2010  severity:5 type:2 app:BBB data:-   - Manager          | Starting: Event Agent:8195|9
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:55 2010  severity:5 type:2 app:BBB data:-   - Manager          | StartAll() OK
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:55 2010  severity:4 type:2 app:BBB data:-INF- Task             | Events started
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:55 2010  severity:5 type:2 app:BBB data:-   - Manager          | Starting: Agent MessageAgent|4097
guid:0xBEF92E11214401C3 time: Thu Jul 01 11:52:55 2010  severity:0 type:2 app:UI data:UIE: Focus - target lost, prev=null, input=null, app=blackberry.Main@246c05b7
guid:0xBEF92E11214401C3 time: Thu Jul 01 11:52:55 2010  severity:0 type:2 app:UI data:UIE: Foreground app blackberry.Main@246c05b7 lost focus because it has no screens.
guid:0xBEF92E11214401C3 time: Thu Jul 01 11:52:55 2010  severity:0 type:2 app:UI data:UIE: Focus - target lost, prev=null, input=null, app=blackberry.Main@246c05b7
guid:0xBEF92E11214401C3 time: Thu Jul 01 11:52:55 2010  severity:0 type:2 app:UI data:UIE: Foreground app blackberry.Main@246c05b7 lost focus because it has no screens.
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:55 2010  severity:5 type:2 app:BBB data:-   - Manager          | Starting: Agent TaskAgent|4098
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:55 2010  severity:5 type:2 app:BBB data:-   - Manager          | Starting: Agent CallListAgent|4099
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:55 2010  severity:5 type:2 app:net.rim.udp data:RXST   1
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:55 2010  severity:5 type:2 app:net.rim.udp data:RXst   11
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:55 2010  severity:4 type:2 app:net.rim.mdp data:RXst
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:55 2010  severity:4 type:2 app:net.rim.mdp data:RPda
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:55 2010  severity:4 type:2 app:net.rim.mdp data:TXss
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:55 2010  severity:5 type:2 app:BBB data:-   - Manager          | Starting: Agent DeviceInfoAgent|4100
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:55 2010  severity:5 type:2 app:BBB data:-   - LogCollector     | Progressive: 1667
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:55 2010  severity:4 type:2 app:BBB data:-INF- Log              | Created: file:///store/home/user/wmddr/1_3/F--M!YYYYFnoPYMw6YVPn.13r
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:55 2010  severity:5 type:2 app:net.rim.udp data:RXST   1
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:55 2010  severity:5 type:2 app:net.rim.udp data:RXst   284
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:55 2010  severity:4 type:2 app:net.rim.mdp data:RXst
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:55 2010  severity:5 type:2 app:net.rim.mdp data:RXpu
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:55 2010  severity:4 type:2 app:net.rim.mdp data:TPpa
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:55 2010  severity:5 type:2 app:net.rim.udp data:TXsb   12
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:55 2010  severity:5 type:2 app:net.rim.udp data:TXss
guid:0xEA9694AC2B44FBDB time: Thu Jul 01 11:52:55 2010  severity:0 type:2 app:net.rim.rcp data:HriI
guid:0xEA9694AC2B44FBDB time: Thu Jul 01 11:52:55 2010  severity:5 type:2 app:net.rim.rcp data:HriC
guid:0xEA9694AC2B44FBDB time: Thu Jul 01 11:52:55 2010  severity:0 type:2 app:net.rim.rcp data:HriK
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:BBB data:-   - Manager          | Starting: Agent PositionAgent|4101
guid:0x49A44D2C2C0BFEE5 time: Thu Jul 01 11:52:56 2010  severity:4 type:2 app:net.rim.srp.prime data:Wlan
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:56 2010  severity:0 type:2 app:net.rim.hrtRT data:ERRs 0x5
guid:0x49A44D2C2C0BFEE5 time: Thu Jul 01 11:52:56 2010  severity:4 type:2 app:net.rim.srp.prime data:DaAv
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.hrtRT data:CNew
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:56 2010  severity:0 type:2 app:net.rim.hrtRT data:EHr*
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.hrtRT data:CEql
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:56 2010  severity:0 type:2 app:net.rim.hrtRT data:EHr!
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.hrtRT data:CEql
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.hrtRT data:TReg 0x1
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.hrtRT data:TUp 
guid:0xE8C5006FD91C5EBD time: Thu Jul 01 11:52:56 2010  severity:0 type:2 app:net.rim.gcmp data:GCNr
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:56 2010  severity:0 type:2 app:net.rim.hrtRT data:CClG 0x1
guid:0x3B91E1630F0745BC time: Thu Jul 01 11:52:56 2010  severity:0 type:2 app:net.rim.tunnel data:Clos-blackberry.net
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:56 2010  severity:0 type:2 app:net.rim.hrtRT data:XSys
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.hrtRT data:XmtG
guid:0xEA9694AC2B44FBDB time: Thu Jul 01 11:52:56 2010  severity:0 type:2 app:net.rim.rcp data:CNdc
guid:0x19E57B17BE5FDC12 time: Thu Jul 01 11:52:56 2010  severity:4 type:2 app:net.rim.gme data:TXCc
guid:0xEA9694AC2B44FBDB time: Thu Jul 01 11:52:56 2010  severity:4 type:2 app:net.rim.rcp data:CNsr
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:56 2010  severity:4 type:2 app:net.rim.mdp data:TXst
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.mdp data:TXsb
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.udp data:TXsb   40
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.udp data:TXss
guid:0xEA9694AC2B44FBDB time: Thu Jul 01 11:52:56 2010  severity:0 type:2 app:net.rim.rcp data:CNrc   48873
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.mdp data:TTst
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:BBB data:-   - Manager          | Not starting because disabled: Agent CallAgent|4102
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:BBB data:-   - Manager          | Not starting because disabled: Agent CallLocalAgent|4103
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:BBB data:-   - Manager          | Not starting because disabled: Agent KeyLogAgent|4104
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:BBB data:-   - Manager          | Starting: Agent SnapShotAgent|4105
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.udp data:RXST   1
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.udp data:RXst   214
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:56 2010  severity:4 type:2 app:net.rim.mdp data:RXst
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.mdp data:RXpu
guid:0x19E57B17BE5FDC12 time: Thu Jul 01 11:52:56 2010  severity:4 type:2 app:net.rim.gme data:RXCd   2102075093
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:56 2010  severity:4 type:2 app:net.rim.mdp data:TPda
guid:0xF405D42294C6940E time: Thu Jul 01 11:52:56 2010  severity:0 type:2 app:net.rim.sb data:RXCd   2102075093
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.udp data:TXsb   11
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.udp data:TXss
guid:0xF045F8C76BBDBC4E time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.browserpush data:Ppsc
guid:0xF045F8C76BBDBC4E time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.browserpush data:Ppst
guid:0xF045F8C76BBDBC4E time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.browserpush data:Ppsr
guid:0xF045F8C76BBDBC4E time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.browserpush data:Otmr
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:BBB data:-   - Manager          | Not starting because disabled: Agent UrlAgent|4106
guid:0x631E5BCD6DC16354 time: Thu Jul 01 11:52:56 2010  severity:0 type:2 app:net.rim.sms data:INcn
guid:0x1A77581FBCC4EC23 time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.browser data:RMsb 
CID: WAPPushConfig UID: WAP PUSH
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.udp data:RXST   3
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.udp data:RXst   11
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.udp data:RXst   247
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.udp data:RXst   271
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:56 2010  severity:4 type:2 app:net.rim.mdp data:RXst
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:56 2010  severity:4 type:2 app:net.rim.mdp data:RPda
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:56 2010  severity:4 type:2 app:net.rim.mdp data:TXss
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:56 2010  severity:4 type:2 app:net.rim.mdp data:RXst
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:56 2010  severity:0 type:2 app:net.rim.hrtRT data:CFin
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.mdp data:RXpu
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:56 2010  severity:4 type:2 app:net.rim.mdp data:RXst
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.mdp data:RXpu
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:56 2010  severity:0 type:2 app:net.rim.hrtRT data:ESbk 0x0
guid:0x19E57B17BE5FDC12 time: Thu Jul 01 11:52:56 2010  severity:4 type:2 app:net.rim.gme data:RXCd   2102075094
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.hrtRT data:CNon
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:56 2010  severity:4 type:2 app:net.rim.mdp data:TPda
guid:0xF405D42294C6940E time: Thu Jul 01 11:52:56 2010  severity:0 type:2 app:net.rim.sb data:RXCd   2102075094
guid:0x19E57B17BE5FDC12 time: Thu Jul 01 11:52:56 2010  severity:4 type:2 app:net.rim.gme data:RXCd   2102075095
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.udp data:TXsb   11
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:56 2010  severity:4 type:2 app:net.rim.mdp data:TPda
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:56 2010  severity:5 type:2 app:net.rim.udp data:TXss
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:BBB data:-   - Manager          | Not starting because disabled: Agent MicAgent|4109
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:net.rim.udp data:RXST   1
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:net.rim.udp data:TXsb   11
guid:0xF405D42294C6940E time: Thu Jul 01 11:52:57 2010  severity:0 type:2 app:net.rim.sb data:RXCd   2102075095
guid:0xF045F8C76BBDBC4E time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:net.rim.browserpush data:Ppsc
guid:0x1A77581FBCC4EC23 time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:net.rim.browser data:RMsb 
CID: WAP UID: MMS trans
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:net.rim.udp data:RXst   489
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:net.rim.udp data:TXss
guid:0x1A77581FBCC4EC23 time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:net.rim.browser data:RMbt
guid:0xF045F8C76BBDBC4E time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:net.rim.browserpush data:Ppsc
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:57 2010  severity:4 type:2 app:net.rim.mdp data:RXst
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:net.rim.mdp data:RXpu
guid:0x19E57B17BE5FDC12 time: Thu Jul 01 11:52:57 2010  severity:4 type:2 app:net.rim.gme data:RXCd   2102075096
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:57 2010  severity:4 type:2 app:net.rim.mdp data:TPda
guid:0xF405D42294C6940E time: Thu Jul 01 11:52:57 2010  severity:0 type:2 app:net.rim.sb data:RXCd   2102075096
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:net.rim.udp data:TXsb   11
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:net.rim.udp data:TXss
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:BBB data:-   - Manager          | Not starting because disabled: Agent CamAgent|4110
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:57 2010  severity:0 type:2 app:net.rim.hrtRT data:ESbk 0x0
guid:0xF045F8C76BBDBC4E time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:net.rim.browserpush data:Ppsc
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:net.rim.hrtRT data:CNon
guid:0xFBED62F0FCC4B0EA time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:Geolocation data:Service Enabled
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:57 2010  severity:0 type:2 app:net.rim.hrtRT data:ESbk 0x0
guid:0xFBED62F0FCC4B0EA time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:Geolocation data:GL-SBL: SBNM
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:net.rim.hrtRT data:CNon
guid:0x287F0A38583E7BC6 time: Thu Jul 01 11:52:57 2010  severity:4 type:2 app:net.rim.networkapi data:Tsbd
guid:0xFBED62F0FCC4B0EA time: Thu Jul 01 11:52:57 2010  severity:0 type:2 app:Geolocation data:GL-NM: ASU
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:net.rim.udp data:RXST   2
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:57 2010  severity:0 type:2 app:net.rim.hrtRT data:ESbk 0x0
guid:0x1A77581FBCC4EC23 time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:net.rim.browser data:RMsb 
CID: WPTCP UID: WAP2 trans
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:net.rim.udp data:RXst   717
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:net.rim.hrtRT data:CNon
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:BBB data:-   - Manager          | Not starting because disabled: Agent ClipBoardAgent|4111
guid:0x1A77581FBCC4EC23 time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:net.rim.browser data:RMbt
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:net.rim.udp data:RXst   37
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:57 2010  severity:4 type:2 app:net.rim.mdp data:RXst
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:57 2010  severity:5 type:2 app:net.rim.mdp data:RXpu
guid:0x19E57B17BE5FDC12 time: Thu Jul 01 11:52:57 2010  severity:4 type:2 app:net.rim.gme data:RXCd   2102075097
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:57 2010  severity:4 type:2 app:net.rim.mdp data:TPda
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:57 2010  severity:4 type:2 app:net.rim.mdp data:RXst
